year,month,location,address,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck
2019,6,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,101670,5158,26396,173,11062
2019,6,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,211208,6097,16946,403,16243
2019,6,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,206264,7164,20381,410,26603
2019,6,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,69423,4325,11532,165,13436
2019,6,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,101062,4218,17150,245,12139
2019,6,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,128735,5112,18682,561,15532
2019,6,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,116460,5220,16316,1184,19442
2019,6,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,116460,5220,16316,1184,19442
2019,6,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,206264,7164,20381,410,26603
2019,6,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67384,2491,16067,128,6990
2019,6,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,111478,5193,20983,266,13323
2019,6,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,75340,3370,14942,309,8549
2019,6,정릉로,서울 성북구 돈암동 8-164번지 ,11080,101670,5158,26396,173,11062
2019,6,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,40831,3989,13110,180,5263
2019,6,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,40831,3989,13110,180,5263
2019,6,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,41011,3380,14636,220,7136
2019,6,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,92743,4780,24211,418,15354
2019,6,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,114639,4660,16387,291,15356
2019,6,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,41011,3380,14636,220,7136
2019,6,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67384,2491,16067,128,6990
2019,6,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2019,6,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,81061,3773,23654,170,12997
2019,6,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,133317,5602,14909,346,13421
2019,7,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,211202,6043,16932,405,16219
2019,7,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,159491,4951,12587,354,16943
2019,7,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,115171,4646,16506,291,15333
2019,7,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,89612,5117,20458,175,11072
2019,7,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63203,3880,21872,157,9210
2019,7,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,174296,7551,18741,410,21459
2019,7,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,174296,7551,18741,410,21459
2019,7,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103182,4651,24564,267,12520
2019,7,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2019,7,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83510,3391,18296,279,12381
2019,7,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,119793,6212,16020,364,17518
2019,7,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,69596,4293,11562,160,13425
2019,7,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67274,2477,16151,119,7004
2019,7,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,133467,5585,14948,347,13389
2019,7,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81866,3797,14786,233,10960
2019,7,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,211202,6043,16932,405,16219
2019,7,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,81113,3754,23712,178,12997
2019,7,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,93622,3281,15137,374,8773
2019,7,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,93622,3281,15137,374,8773
2019,7,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,101064,4202,17219,248,12147
2019,7,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,101064,4202,17219,248,12147
2019,7,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63203,3880,21872,157,9210
2019,7,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,75239,3352,14929,307,8531
2019,7,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,89612,5117,20458,175,11072
2019,7,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,159491,4951,12587,354,16943
2019,7,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,89612,5117,20458,175,11072
2019,7,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,102003,5135,26509,178,11043
2019,7,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,211202,6043,16932,405,16219
2019,7,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,206086,7115,20424,411,26677
2019,7,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,69596,4293,11562,160,13425
2019,7,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,101064,4202,17219,248,12147
2019,7,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,128848,5105,18707,558,15521
2019,7,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,117031,5191,16317,1198,19449
2019,7,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,117031,5191,16317,1198,19449
2019,7,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,206086,7115,20424,411,26677
2019,7,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67274,2477,16151,119,7004
2019,7,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,111448,5160,20978,270,13265
2019,7,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,75239,3352,14929,307,8531
2019,7,정릉로,서울 성북구 돈암동 8-164번지 ,11080,102003,5135,26509,178,11043
2019,7,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,40852,3991,13294,182,5227
2019,7,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,40852,3991,13294,182,5227
2019,7,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,41000,3322,14493,223,7159
2019,7,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,92574,4730,24265,421,15334
2019,7,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,115171,4646,16506,291,15333
2019,7,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,41000,3322,14493,223,7159
2019,7,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67274,2477,16151,119,7004
2019,7,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2019,7,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,81113,3754,23712,178,12997
2019,7,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,133467,5585,14948,347,13389
2019,8,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,211416,6054,16896,405,16075
2019,8,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,160207,4916,12582,356,16913
2019,8,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,115466,4629,16477,290,15329
2019,8,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,90246,5187,20452,180,10999
2019,8,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63124,3859,21880,155,9213
2019,8,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,174158,7498,18752,418,21348
2019,8,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,174158,7498,18752,418,21348
2019,8,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103308,4624,24623,271,12483
2019,8,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2019,8,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83466,3336,18313,278,12348
2019,8,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,119976,6195,16070,363,17513
2019,8,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,69661,4270,11531,165,13416
2019,8,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67232,2467,16168,112,6962
2019,8,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,133363,5544,14984,348,13347
2019,8,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81911,3774,14799,238,10920
2019,8,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,211416,6054,16896,405,16075
2019,8,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,81129,3747,23727,179,12993
2019,8,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,93571,3251,15127,375,8815
2019,8,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,93571,3251,15127,375,8815
2019,8,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,100876,4180,17245,254,12130
2019,8,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,100876,4180,17245,254,12130
2019,8,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63124,3859,21880,155,9213
2019,8,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,75221,3341,14895,303,8524
2019,8,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,90246,5187,20452,180,10999
2019,8,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,160207,4916,12582,356,16913
2019,8,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,90246,5187,20452,180,10999
2019,8,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,102167,5119,26544,177,11017
2019,8,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,211416,6054,16896,405,16075
2019,8,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,205947,7043,20670,415,26616
2019,8,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,69661,4270,11531,165,13416
2019,8,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,100876,4180,17245,254,12130
2019,8,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,128917,5079,18784,558,15555
2019,8,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,116514,5192,16333,1205,19359
2019,8,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,116514,5192,16333,1205,19359
2019,8,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,205947,7043,20670,415,26616
2019,8,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67232,2467,16168,112,6962
2019,8,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,111330,5143,20962,278,13212
2019,8,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,75221,3341,14895,303,8524
2019,8,정릉로,서울 성북구 돈암동 8-164번지 ,11080,102167,5119,26544,177,11017
2019,8,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,40836,3970,13283,182,5208
2019,8,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,40836,3970,13283,182,5208
2019,8,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,40998,3304,14478,220,7150
2019,8,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,92526,4728,24300,418,15288
2019,8,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,115466,4629,16477,290,15329
2019,8,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,40998,3304,14478,220,7150
2019,8,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67232,2467,16168,112,6962
2019,8,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2019,8,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,81129,3747,23727,179,12993
2019,8,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,133363,5544,14984,348,13347
2019,9,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,211909,5964,16946,404,16051
2019,9,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,159654,4897,12575,357,16970
2019,9,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,115586,4614,16587,287,15321
2019,9,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,90142,5343,20490,177,10930
2019,9,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63154,3845,21932,157,9196
2019,9,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,174424,7445,18766,413,21269
2019,9,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,174424,7445,18766,413,21269
2019,9,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103500,4604,24667,268,12478
2019,9,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2019,9,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83496,3314,18409,274,12315
2019,9,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,120254,6191,16118,367,17495
2019,9,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,69703,4244,11570,167,13386
2019,9,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67190,2454,16205,111,6926
2019,9,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,133390,5523,15007,348,13303
